frame,row,col,x,y,z,conf
293,48,15,1094,-275,2754,1
293,49,15,1148,-276,2742,1
293,50,15,1197,-275,2718,1
293,51,15,1236,-273,2673,1
293,52,15,1280,-272,2638,1
293,53,15,1322,-270,2600,1
293,0,16,-1206,-208,2470,1
293,1,16,-1179,-211,2532,1
293,2,16,-1143,-214,2578,1
293,3,16,-1103,-215,2616,1
293,4,16,-1054,-215,2632,1
293,5,16,-1000,-213,2633,1
293,6,16,-942,-211,2621,1
293,7,16,-878,-207,2587,1
293,8,16,-811,-202,2539,1
293,9,16,-770,-203,2564,1
293,10,16,-731,-205,2600,1
293,11,16,-689,-205,2623,1
293,12,16,-643,-205,2635,1
293,13,16,-594,-204,2633,1
293,14,16,-546,-203,2631,1
293,15,16,-499,-202,2627,1
293,16,16,-453,-202,2630,1
293,17,16,-409,-202,2642,1
293,18,16,-363,-202,2647,1
293,19,16,-318,-202,2645,1
293,20,16,-272,-201,2647,1
293,21,16,-227,-201,2642,1
293,22,16,-182,-200,2641,1
293,23,16,-137,-200,2645,1
293,24,16,-93,-201,2651,1
293,25,16,-48,-200,2646,1
293,26,16,-4,-200,2643,1
293,27,16,41,-200,2645,1
293,28,16,85,-200,2649,1
293,29,16,130,-201,2654,1
293,30,16,175,-202,2661,1
293,31,16,220,-202,2658,1
293,32,16,266,-202,2662,1
293,33,16,311,-202,2657,1
293,34,16,357,-203,2661,1
293,35,16,406,-205,2680,1
293,36,16,453,-206,2682,1
293,37,16,502,-207,2687,1
293,38,16,550,-208,2691,1
293,39,16,601,-209,2700,1
293,40,16,654,-212,2718,1
293,41,16,707,-213,2728,1
293,42,16,762,-215,2741,1
293,43,16,811,-216,2731,1
293,44,16,869,-218,2750,1
293,45,16,920,-219,2740,1
293,46,16,975,-220,2740,1
293,47,16,1031,-222,2743,1
293,48,16,1086,-223,2736,1
293,49,16,1143,-225,2735,1
293,50,16,1194,-225,2718,1
293,51,16,1241,-224,2688,1
293,52,16,1293,-225,2669,1
293,53,16,1335,-223,2630,1
293,0,17,-1220,-164,2503,1
293,1,17,-1186,-165,2551,1
293,2,17,-1144,-166,2582,1
293,3,17,-1091,-165,2591,1
293,4,17,-1039,-165,2598,1
293,5,17,-985,-164,2599,1
293,6,17,-933,-163,2599,1
293,7,17,-879,-161,2595,1
293,8,17,-819,-159,2566,1
293,9,17,-770,-158,2566,1
293,10,17,-728,-158,2590,1
293,11,17,-680,-158,2593,1
293,12,17,-632,-157,2594,1
293,13,17,-586,-157,2599,1
293,14,17,-541,-157,2608,1
293,15,17,-494,-156,2606,1
293,16,17,-446,-155,2595,1
293,17,17,-400,-154,2592,1
293,18,17,-357,-155,2605,1
293,19,17,-311,-154,2597,1
293,20,17,-268,-154,2607,1
293,21,17,-224,-154,2609,1
293,22,17,-179,-154,2610,1
293,23,17,-135,-153,2608,1
293,24,17,-91,-153,2606,1
293,25,17,-47,-153,2601,1
293,26,17,-4,-153,2604,1
293,27,17,40,-153,2608,1
293,28,17,84,-153,2610,1
293,29,17,128,-153,2607,1
293,30,17,172,-154,2613,1
293,31,17,217,-155,2621,1
293,32,17,261,-155,2619,1
293,33,17,306,-155,2615,1
293,34,17,351,-155,2616,1
293,35,17,398,-156,2630,1
293,36,17,443,-157,2625,1
293,37,17,491,-157,2631,1
293,38,17,542,-159,2654,1
293,39,17,591,-160,2658,1
293,40,17,642,-162,2670,1
293,41,17,690,-162,2665,1
293,42,17,744,-164,2679,1
293,43,17,797,-165,2687,1
293,44,17,852,-166,2697,1
293,45,17,909,-168,2712,1
293,46,17,965,-170,2715,1
293,47,17,1016,-170,2705,1
293,48,17,1070,-171,2699,1
293,49,17,1127,-172,2699,1
293,50,17,1183,-173,2694,1
293,51,17,1238,-174,2686,1
293,52,17,1292,-175,2671,1
293,53,17,1343,-175,2649,1
293,0,18,-1225,-117,2516,1
293,1,18,-1176,-117,2533,1
293,2,18,-1128,-117,2551,1
293,3,18,-1077,-117,2560,1
293,4,18,-1024,-116,2563,1
293,5,18,-972,-115,2567,1
293,6,18,-919,-114,2564,1
293,7,18,-867,-114,2560,1
293,8,18,-814,-113,2552,1
293,9,18,-765,-112,2554,1
293,10,18,-717,-111,2556,1
293,11,18,-670,-111,2557,1
293,12,18,-625,-111,2567,1
293,13,18,-579,-111,2572,1
293,14,18,-531,-110,2565,1
293,15,18,-486,-110,2564,1
293,16,18,-442,-109,2572,1
293,17,18,-395,-109,2563,1
293,18,18,-350,-108,2556,1
293,19,18,-305,-108,2551,1
293,20,18,-263,-108,2562,1
293,21,18,-220,-108,2565,1
293,22,18,-177,-108,2576,1
293,23,18,-133,-108,2570,1
293,24,18,-90,-108,2573,1
293,25,18,-47,-108,2572,1
293,26,18,-4,-108,2569,1
293,27,18,39,-108,2565,1
293,28,18,83,-108,2578,1
293,29,18,126,-108,2578,1
293,30,18,169,-108,2575,1
293,31,18,213,-108,2576,1
293,32,18,258,-109,2587,1
293,33,18,300,-109,2571,1
293,34,18,346,-109,2582,1
293,35,18,393,-110,2595,1
293,36,18,437,-110,2590,1
293,37,18,484,-111,2597,1
293,38,18,532,-112,2607,1
293,39,18,579,-112,2607,1
293,40,18,629,-113,2617,1
293,41,18,678,-114,2621,1
293,42,18,734,-115,2645,1
293,43,18,783,-116,2643,1
293,44,18,834,-116,2643,1
293,45,18,891,-118,2658,1
293,46,18,944,-119,2660,1
293,47,18,1004,-120,2674,1
293,48,18,1058,-121,2673,1
293,49,18,1113,-121,2668,1
293,50,18,1167,-122,2661,1
293,51,18,1224,-123,2658,1
293,52,18,1284,-124,2657,1
293,53,18,1342,-125,2651,1
293,0,19,-1215,-70,2496,1
293,1,19,-1163,-70,2506,1
293,2,19,-1114,-69,2520,1
293,3,19,-1061,-69,2524,1
293,4,19,-1008,-68,2525,1
293,5,19,-957,-68,2528,1
293,6,19,-906,-68,2529,1
293,7,19,-856,-67,2530,1
293,8,19,-807,-67,2533,1
293,9,19,-754,-66,2520,1
293,10,19,-711,-66,2535,1
293,11,19,-660,-66,2524,1
293,12,19,-614,-65,2525,1
293,13,19,-570,-65,2534,1
293,14,19,-525,-65,2536,1
293,15,19,-478,-65,2528,1
293,16,19,-433,-64,2523,1
293,17,19,-390,-64,2528,1
293,18,19,-345,-64,2520,1
293,19,19,-302,-64,2524,1
293,20,19,-258,-64,2516,1
293,21,19,-216,-64,2526,1
293,22,19,-173,-64,2527,1
293,23,19,-131,-64,2525,1
293,24,19,-88,-64,2531,1
293,25,19,-46,-64,2530,1
293,26,19,-3,-63,2519,1
293,27,19,39,-63,2521,1
293,28,19,81,-64,2530,1
293,29,19,124,-64,2537,1
293,30,19,167,-64,2530,1
293,31,19,210,-64,2544,1
293,32,19,253,-64,2541,1
293,33,19,296,-64,2534,1
293,34,19,341,-65,2544,1
293,35,19,386,-65,2554,1
293,36,19,432,-65,2558,1
293,37,19,477,-65,2558,1
293,38,19,524,-66,2568,1
293,39,19,570,-66,2569,1
293,40,19,618,-67,2574,1
293,41,19,665,-67,2571,1
293,42,19,715,-67,2580,1
293,43,19,768,-68,2594,1
293,44,19,821,-69,2603,1
293,45,19,874,-69,2610,1
293,46,19,928,-70,2614,1
293,47,19,979,-70,2609,1
293,48,19,1036,-71,2617,1
293,49,19,1095,-72,2628,1
293,50,19,1151,-72,2625,1
293,51,19,1212,-73,2632,1
293,52,19,1263,-73,2614,1
293,53,19,1325,-74,2618,1
293,0,20,-1199,-23,2464,1
293,1,20,-1146,-23,2470,1
293,2,20,-1093,-23,2473,1
293,3,20,-1042,-23,2480,1
293,4,20,-990,-22,2480,1
293,5,20,-941,-22,2487,1
293,6,20,-890,-22,2485,1
293,7,20,-841,-22,2487,1
293,8,20,-791,-22,2484,1
293,9,20,-744,-22,2486,1
293,10,20,-699,-22,2495,1
293,11,20,-652,-22,2494,1
293,12,20,-605,-21,2489,1
293,13,20,-560,-21,2489,1
293,14,20,-515,-21,2487,1
293,15,20,-472,-21,2498,1
293,16,20,-428,-21,2495,1
293,17,20,-384,-21,2494,1
293,18,20,-341,-21,2494,1
293,19,20,-298,-21,2494,1
293,20,20,-256,-21,2502,1
293,21,20,-212,-21,2481,1
293,22,20,-170,-21,2484,1
293,23,20,-128,-21,2486,1
293,24,20,-87,-21,2492,1
293,25,20,-45,-21,2494,1
293,26,20,-3,-21,2494,1
293,27,20,39,-21,2503,1
293,28,20,81,-21,2508,1
293,29,20,123,-21,2504,1
293,30,20,165,-21,2513,1
293,31,20,207,-21,2507,1
293,32,20,250,-21,2505,1
293,33,20,292,-21,2498,1
293,34,20,337,-21,2512,1
293,35,20,379,-21,2508,1
293,36,20,425,-21,2517,1
293,37,20,468,-21,2515,1
293,38,20,514,-22,2518,1
293,39,20,560,-22,2524,1
293,40,20,609,-22,2535,1
293,41,20,655,-22,2533,1
293,42,20,707,-22,2549,1
293,43,20,755,-22,2550,1
293,44,20,807,-23,2560,1
293,45,20,856,-23,2554,1
293,46,20,908,-23,2559,1
293,47,20,964,-23,2569,1
293,48,20,1019,-23,2575,1
293,49,20,1075,-23,2580,1
293,50,20,1136,-24,2591,1
293,51,20,1191,-24,2587,1
293,52,20,1249,-24,2587,1
293,53,20,1310,-24,2588,1
293,0,21,-1166,22,2396,1
293,1,21,-1118,22,2410,1
293,2,21,-1065,22,2412,1
293,3,21,-1015,22,2416,1
293,4,21,-964,22,2416,1
293,5,21,-914,22,2417,1
293,6,21,-866,22,2420,1
293,7,21,-820,21,2426,1
293,8,21,-773,21,2428,1
293,9,21,-728,21,2432,1
293,10,21,-679,21,2425,1
293,11,21,-637,21,2436,1
293,12,21,-592,21,2434,1
293,13,21,-547,21,2432,1
293,14,21,-503,21,2434,1
293,15,21,-461,21,2441,1
293,16,21,-418,21,2437,1
293,17,21,-376,21,2442,1
293,18,21,-334,21,2445,1
293,19,21,-292,21,2449,1
293,20,21,-251,21,2456,1
293,21,21,-209,21,2449,1
293,22,21,-168,21,2450,1
293,23,21,-126,20,2444,1
293,24,21,-85,20,2441,1
293,25,21,-44,21,2452,1
293,26,21,-3,21,2457,1
293,27,21,38,21,2452,1
293,28,21,79,21,2457,1
293,29,21,121,21,2464,1
293,30,21,163,21,2467,1
293,31,21,204,21,2463,1
293,32,21,247,21,2475,1
293,33,21,288,21,2467,1
293,34,21,331,21,2472,1
293,35,21,374,21,2474,1
293,36,21,419,21,2483,1
293,37,21,461,21,2473,1
293,38,21,505,21,2476,1
293,39,21,551,21,2480,1
293,40,21,596,21,2482,1
293,41,21,643,22,2486,1
293,42,21,687,22,2477,1
293,43,21,738,22,2490,1
293,44,21,786,22,2491,1
293,45,21,832,22,2484,1
293,46,21,886,22,2496,1
293,47,21,940,22,2505,1
293,48,21,991,23,2503,1
293,49,21,1045,23,2507,1
293,50,21,1101,23,2511,1
293,51,21,1158,23,2514,1
293,52,21,1218,24,2523,1
293,53,21,1281,24,2531,1
293,0,22,-1152,66,2367,1
293,1,22,-1102,66,2375,1
293,2,22,-1048,65,2372,1
293,3,22,-1000,65,2379,1
293,4,22,-950,65,2380,1
293,5,22,-901,64,2381,1
293,6,22,-855,64,2387,1
293,7,22,-805,63,2382,1
293,8,22,-762,63,2394,1
293,9,22,-715,63,2390,1
293,10,22,-671,63,2396,1
293,11,22,-627,62,2398,1
293,12,22,-584,62,2402,1
293,13,22,-541,62,2404,1
293,14,22,-498,62,2409,1
293,15,22,-455,62,2409,1
293,16,22,-414,62,2413,1
293,17,22,-371,61,2410,1
293,18,22,-330,61,2413,1
293,19,22,-288,61,2412,1
293,20,22,-247,61,2416,1
293,21,22,-206,61,2414,1
293,22,22,-166,61,2421,1
293,23,22,-125,61,2424,1
293,24,22,-84,61,2418,1
293,25,22,-43,61,2412,1
293,26,22,-3,61,2413,1
293,27,22,38,61,2420,1
293,28,22,78,61,2425,1
293,29,22,120,61,2434,1
293,30,22,160,61,2433,1
293,31,22,202,61,2433,1
293,32,22,243,62,2436,1
293,33,22,285,62,2442,1
293,34,22,326,62,2434,1
293,35,22,369,62,2437,1
293,36,22,413,62,2446,1
293,37,22,455,62,2440,1
293,38,22,500,63,2447,1
293,39,22,544,63,2450,1
293,40,22,588,63,2447,1
293,41,22,635,64,2453,1
293,42,22,680,64,2451,1
293,43,22,727,64,2454,1
293,44,22,773,65,2448,1
293,45,22,823,65,2457,1
293,46,22,873,66,2458,1
293,47,22,924,66,2462,1
293,48,22,975,67,2462,1
293,49,22,1029,67,2466,1
293,50,22,1084,68,2471,1
293,51,22,1143,69,2482,1
293,52,22,1199,69,2483,1
293,53,22,1258,70,2486,1
293,0,23,-1140,109,2341,1
293,1,23,-1088,108,2344,1
293,2,23,-1040,108,2353,1
293,3,23,-987,107,2347,1
293,4,23,-936,106,2344,1
293,5,23,-890,106,2352,1
293,6,23,-846,105,2363,1
293,7,23,-797,105,2358,1
293,8,23,-753,104,2364,1
293,9,23,-707,104,2362,1
293,10,23,-662,103,2363,1
293,11,23,-618,103,2363,1
293,12,23,-576,102,2370,1
293,13,23,-532,102,2365,1
293,14,23,-492,102,2378,1
293,15,23,-449,101,2375,1
293,16,23,-406,101,2369,1
293,17,23,-366,101,2378,1
293,18,23,-325,101,2379,1
293,19,23,-285,101,2382,1
293,20,23,-243,100,2377,1
293,21,23,-204,100,2384,1
293,22,23,-163,100,2382,1
293,23,23,-123,100,2386,1
293,24,23,-83,100,2385,1
293,25,23,-43,100,2388,1
293,26,23,-3,100,2383,1
293,27,23,37,100,2378,1
293,28,23,77,100,2385,1
293,29,23,117,100,2388,1
293,30,23,158,101,2395,1
293,31,23,199,101,2398,1
293,32,23,240,101,2404,1
293,33,23,281,101,2399,1
293,34,23,322,101,2396,1
293,35,23,366,102,2412,1
293,36,23,408,103,2415,1
293,37,23,448,102,2398,1
293,38,23,493,103,2412,1
293,39,23,536,104,2409,1
293,40,23,582,104,2418,1
293,41,23,627,105,2422,1
293,42,23,673,106,2423,1
293,43,23,718,106,2421,1
293,44,23,766,107,2424,1
293,45,23,814,108,2428,1
293,46,23,862,108,2427,1
293,47,23,914,109,2435,1
293,48,23,961,110,2426,1
293,49,23,1014,111,2430,1
293,50,23,1068,112,2434,1
293,51,23,1122,113,2434,1
293,52,23,1184,114,2448,1
293,53,23,1240,115,2448,1
293,0,24,-1125,151,2308,1
293,1,24,-1074,150,2311,1
293,2,24,-1023,149,2312,1
293,3,24,-974,148,2316,1
293,4,24,-926,147,2317,1
293,5,24,-880,146,2324,1
293,6,24,-836,146,2331,1
293,7,24,-788,145,2329,1
293,8,24,-741,144,2324,1
293,9,24,-696,143,2323,1
293,10,24,-654,143,2332,1
293,11,24,-611,142,2333,1
293,12,24,-566,141,2328,1
293,13,24,-525,141,2333,1
293,14,24,-484,140,2338,1
293,15,24,-442,140,2334,1
293,16,24,-402,140,2341,1
293,17,24,-361,139,2341,1
293,18,24,-320,139,2342,1
293,19,24,-280,139,2344,1
293,20,24,-240,138,2344,1
293,21,24,-200,138,2346,1
293,22,24,-161,138,2349,1
293,23,24,-121,138,2351,1
293,24,24,-82,139,2357,1
293,25,24,-42,139,2361,1
293,26,24,-3,139,2361,1
293,27,24,37,139,2360,1
293,28,24,76,138,2353,1
293,29,24,116,138,2345,1
293,30,24,156,139,2358,1
293,31,24,196,139,2361,1
293,32,24,237,140,2368,1
293,33,24,277,140,2365,1
293,34,24,318,140,2368,1
293,35,24,360,141,2372,1
293,36,24,401,141,2368,1
293,37,24,443,142,2372,1
293,38,24,487,143,2379,1
293,39,24,529,143,2376,1
293,40,24,574,144,2383,1
293,41,24,618,145,2382,1
293,42,24,660,145,2376,1
293,43,24,710,147,2390,1
293,44,24,757,148,2395,1
293,45,24,803,148,2391,1
293,46,24,851,150,2394,1
293,47,24,900,150,2393,1
293,48,24,951,152,2398,1
293,49,24,999,153,2391,1
293,50,24,1052,154,2394,1
293,51,24,1109,156,2404,1
293,52,24,1158,156,2392,1
293,53,24,1217,158,2398,1
293,0,25,-1113,192,2282,1
293,1,25,-1060,190,2279,1
293,2,25,-1010,189,2280,1
293,3,25,-962,188,2284,1
293,4,25,-910,186,2276,1
293,5,25,-867,185,2286,1
293,6,25,-821,184,2288,1
293,7,25,-776,183,2291,1
293,8,25,-731,182,2289,1
293,9,25,-688,181,2294,1
293,10,25,-646,181,2301,1
293,11,25,-602,180,2297,1
293,12,25,-559,179,2294,1
293,13,25,-517,178,2297,1
293,14,25,-477,178,2299,1
293,15,25,-437,178,2307,1
293,16,25,-397,178,2312,1
293,17,25,-356,177,2310,1
293,18,25,-317,177,2313,1
293,19,25,-276,176,2309,1
293,20,25,-237,176,2308,1
293,21,25,-198,176,2314,1
293,22,25,-159,176,2323,1
293,23,25,-120,176,2322,1
293,24,25,-81,176,2323,1
293,25,25,-42,175,2319,1
293,26,25,-3,176,2325,1
293,27,25,37,176,2330,1
293,28,25,76,176,2327,1
293,29,25,115,176,2329,1
293,30,25,154,176,2319,1
293,31,25,193,176,2324,1
293,32,25,234,177,2330,1
293,33,25,274,178,2333,1
293,34,25,314,178,2335,1
293,35,25,355,179,2337,1
293,36,25,396,179,2336,1
293,37,25,439,181,2345,1
293,38,25,480,181,2343,1
293,39,25,524,182,2348,1
293,40,25,567,183,2351,1
293,41,25,609,184,2347,1
293,42,25,652,184,2344,1
293,43,25,700,186,2353,1
293,44,25,747,187,2359,1
293,45,25,793,189,2359,1
293,46,25,839,189,2356,1
293,47,25,890,191,2364,1
293,48,25,938,192,2361,1
293,49,25,990,194,2366,1
293,50,25,1039,195,2360,1
293,51,25,1093,197,2364,1
293,52,25,1147,199,2367,1
293,53,25,1199,200,2361,1
293,0,26,-1094,231,2238,1
293,1,26,-1047,230,2247,1
293,2,26,-996,228,2246,1
293,3,26,-948,226,2248,1
293,4,26,-902,225,2253,1
293,5,26,-855,223,2252,1
293,6,26,-808,222,2249,1
293,7,26,-767,221,2260,1
293,8,26,-722,220,2258,1
293,9,26,-679,219,2261,1
293,10,26,-637,218,2265,1
293,11,26,-595,217,2265,1
293,12,26,-551,216,2261,1
293,13,26,-513,216,2273,1
293,14,26,-472,215,2276,1
293,15,26,-432,215,2279,1
293,16,26,-391,214,2276,1
293,17,26,-353,214,2284,1
293,18,26,-313,214,2287,1
293,19,26,-274,214,2291,1
293,20,26,-235,213,2292,1
293,21,26,-196,213,2296,1
293,22,26,-157,213,2292,1
293,23,26,-118,212,2292,1
293,24,26,-80,212,2293,1
293,25,26,-41,213,2303,1
293,26,26,-2,213,2298,1
293,27,26,36,213,2302,1
293,28,26,75,213,2295,1
293,29,26,114,214,2307,1
293,30,26,153,214,2309,1
293,31,26,192,214,2299,1
293,32,26,231,214,2301,1
293,33,26,270,214,2299,1
293,34,26,310,215,2301,1
293,35,26,351,216,2303,1
293,36,26,392,217,2311,1
293,37,26,433,218,2309,1
293,38,26,474,218,2310,1
293,39,26,518,220,2318,1
293,40,26,560,221,2316,1
293,41,26,603,222,2319,1
293,42,26,644,222,2311,1
293,43,26,691,224,2320,1
293,44,26,738,226,2326,1
293,45,26,784,228,2327,1
293,46,26,830,229,2327,1
293,47,26,874,230,2317,1
293,48,26,924,232,2322,1
293,49,26,977,234,2331,1
293,50,26,1027,236,2329,1
293,51,26,1080,238,2332,1
293,52,26,1131,240,2330,1
293,53,26,1186,242,2330,1
293,0,27,-1078,269,2203,1
293,1,27,-1032,268,2211,1
293,2,27,-984,266,2214,1
293,3,27,-936,264,2214,1
293,4,27,-889,262,2214,1
293,5,27,-845,261,2219,1
293,6,27,-799,259,2220,1
293,7,27,-758,259,2230,1
293,8,27,-712,256,2223,1
293,9,27,-670,255,2228,1
293,10,27,-630,255,2236,1
293,11,27,-588,254,2235,1
293,12,27,-548,253,2242,1
293,13,27,-508,253,2248,1
293,14,27,-466,251,2242,1
293,15,27,-428,251,2251,1
293,16,27,-388,251,2254,1
293,17,27,-349,250,2255,1
293,18,27,-311,251,2264,1
293,19,27,-271,249,2259,1
293,20,27,-232,249,2261,1
293,21,27,-194,249,2262,1
293,22,27,-156,250,2272,1
293,23,27,-117,249,2271,1
293,24,27,-79,249,2272,1
293,25,27,-41,249,2270,1
293,26,27,-2,249,2269,1
293,27,27,36,249,2268,1
293,28,27,74,249,2274,1
293,29,27,113,250,2276,1
293,30,27,151,250,2275,1
293,31,27,191,251,2280,1
293,32,27,229,251,2274,1
293,33,27,266,250,2261,1
293,34,27,304,249,2253,1
293,35,27,345,251,2264,1
293,36,27,387,253,2274,1
293,37,27,429,255,2284,1
293,38,27,470,256,2284,1
293,39,27,511,257,2282,1
293,40,27,552,257,2280,1
293,41,27,594,259,2281,1
293,42,27,638,260,2283,1
293,43,27,683,262,2287,1
293,44,27,730,264,2295,1
293,45,27,772,265,2288,1
293,46,27,821,268,2296,1
293,47,27,869,270,2299,1
293,48,27,914,271,2291,1
293,49,27,963,273,2293,1
293,50,27,1013,275,2293,1
293,51,27,1066,278,2298,1
293,52,27,1117,280,2295,1
293,53,27,1168,282,2291,1
293,0,28,-1070,308,2180,1
293,1,28,-1018,305,2176,1
293,2,28,-973,303,2184,1
293,3,28,-927,302,2189,1
293,4,28,-881,300,2191,1
293,5,28,-831,296,2179,1
293,6,28,-788,295,2185,1
293,7,28,-749,295,2199,1
293,8,28,-706,293,2200,1
293,9,28,-663,291,2199,1
293,10,28,-623,291,2208,1
293,11,28,-581,290,2206,1
293,12,28,-541,289,2210,1
293,13,28,-500,287,2210,1
293,14,28,-463,288,2222,1
293,15,28,-424,287,2225,1
293,16,28,-383,286,2222,1
293,17,28,-346,286,2231,1
293,18,28,-307,286,2236,1
293,19,28,-268,285,2233,1
293,20,28,-230,284,2232,1
293,21,28,-192,284,2236,1
293,22,28,-153,284,2233,1
293,23,28,-116,284,2239,1
293,24,28,-78,284,2240,1
293,25,28,-40,284,2242,1
293,26,28,-2,285,2246,1
293,27,28,36,285,2247,1
293,28,28,74,285,2245,1
293,29,28,112,285,2247,1
293,30,28,150,286,2250,1
293,31,28,189,287,2253,1
293,32,28,227,286,2246,1
293,33,28,264,285,2231,1
293,34,28,302,286,2233,1
293,35,28,340,286,2226,1
293,36,28,382,288,2238,1
293,37,28,423,290,2245,1
293,38,28,464,292,2252,1
293,39,28,505,293,2251,1
293,40,28,547,295,2256,1
293,41,28,588,295,2252,1
293,42,28,632,297,2255,1
293,43,28,675,299,2256,1
293,44,28,719,300,2255,1
293,45,28,763,302,2256,1
293,46,28,812,306,2266,1
293,47,28,856,306,2258,1
293,48,28,905,309,2264,1
293,49,28,955,312,2267,1
293,50,28,1001,314,2260,1
293,51,28,1051,316,2260,1
293,52,28,1105,319,2264,1
293,53,28,1161,323,2270,1
293,0,29,-1055,344,2145,1
293,1,29,-1008,342,2150,1
293,2,29,-960,339,2151,1
293,3,29,-915,337,2154,1
293,4,29,-870,335,2158,1
293,5,29,-826,333,2160,1
293,6,29,-783,332,2165,1
293,7,29,-740,330,2168,1
293,8,29,-700,330,2177,1
293,9,29,-658,328,2177,1
293,10,29,-617,327,2180,1
293,11,29,-576,325,2183,1
293,12,29,-537,325,2188,1
293,13,29,-497,324,2190,1
293,14,29,-459,323,2196,1
293,15,29,-419,322,2197,1
293,16,29,-380,321,2197,1
293,17,29,-342,321,2202,1
293,18,29,-304,321,2207,1
293,19,29,-265,320,2204,1
293,20,29,-227,319,2201,1
293,21,29,-190,319,2210,1
293,22,29,-153,320,2216,1
293,23,29,-115,319,2211,1
293,24,29,-77,319,2212,1
293,25,29,-40,320,2221,1
293,26,29,-2,318,2212,1
293,27,29,35,319,2218,1
293,28,29,73,319,2216,1
293,29,29,111,320,2218,1
293,30,29,149,321,2225,1
293,31,29,186,320,2215,1
293,32,29,223,319,2206,1
293,33,29,263,322,2217,1
293,34,29,301,322,2213,1
293,35,29,339,322,2208,1
293,36,29,377,323,2208,1
293,37,29,416,323,2204,1
293,38,29,458,326,2213,1
293,39,29,500,328,2222,1
293,40,29,541,330,2225,1
293,41,29,582,331,2221,1
293,42,29,626,334,2228,1
293,43,29,668,335,2225,1
293,44,29,711,337,2225,1
293,45,29,756,339,2229,1
293,46,29,802,342,2233,1
293,47,29,849,345,2234,1
293,48,29,895,347,2233,1
293,49,29,944,350,2236,1
293,50,29,995,353,2240,1
293,51,29,1041,355,2233,1
293,52,29,1095,359,2238,1
293,53,29,1144,361,2232,1
293,0,30,-1043,381,2115,1
293,1,30,-994,377,2114,1
293,2,30,-949,375,2118,1
293,3,30,-904,373,2124,1
293,4,30,-860,371,2127,1
293,5,30,-817,369,2132,1
293,6,30,-774,367,2134,1
293,7,30,-732,365,2139,1
293,8,30,-691,364,2143,1
293,9,30,-651,363,2149,1
293,10,30,-609,361,2148,1
293,11,30,-570,360,2153,1
293,12,30,-531,359,2160,1
293,13,30,-492,358,2161,1
293,14,30,-453,357,2163,1
293,15,30,-415,357,2169,1
293,16,30,-377,356,2172,1
293,17,30,-339,356,2177,1
293,18,30,-300,354,2175,1
293,19,30,-262,353,2174,1
293,20,30,-225,353,2177,1
293,21,30,-188,353,2180,1
293,22,30,-151,353,2183,1
293,23,30,-113,352,2179,1
293,24,30,-76,353,2183,1
293,25,30,-39,352,2184,1
293,26,30,-2,352,2180,1
293,27,30,35,353,2188,1
293,28,30,72,354,2190,1
293,29,30,110,355,2200,1
293,30,30,147,354,2187,1
293,31,30,184,353,2178,1
293,32,30,221,353,2176,1
293,33,30,260,356,2189,1
293,34,30,299,357,2192,1
293,35,30,337,358,2193,1
293,36,30,376,359,2193,1
293,37,30,413,359,2183,1
293,38,30,452,360,2182,1
293,39,30,491,360,2176,1
293,40,30,534,364,2188,1
293,41,30,576,366,2193,1
293,42,30,620,369,2200,1
293,43,30,660,370,2192,1
293,44,30,704,373,2196,1
293,45,30,746,374,2192,1
293,46,30,793,377,2198,1
293,47,30,839,380,2201,1
293,48,30,885,383,2202,1
293,49,30,933,386,2203,1
293,50,30,979,389,2199,1
293,51,30,1031,393,2204,1
293,52,30,1079,395,2198,1
293,53,30,1128,398,2193,1
293,0,31,-1031,416,2083,1
293,1,31,-987,414,2091,1
293,2,31,-939,410,2091,1
293,3,31,-898,409,2102,1
293,4,31,-852,406,2101,1
293,5,31,-810,404,2107,1
293,6,31,-770,403,2116,1
293,7,31,-728,401,2119,1
293,8,31,-684,398,2116,1
293,9,31,-645,397,2123,1
293,10,31,-606,396,2129,1
293,11,31,-565,394,2126,1
293,12,31,-527,394,2135,1
293,13,31,-486,391,2130,1
293,14,31,-449,391,2137,1
293,15,31,-410,390,2137,1
293,16,31,-373,389,2142,1
293,17,31,-334,387,2139,1
293,18,31,-298,389,2151,1
293,19,31,-260,388,2152,1
293,20,31,-224,388,2156,1
293,21,31,-186,387,2154,1
293,22,31,-149,387,2158,1
293,23,31,-112,386,2157,1
293,24,31,-76,387,2161,1
293,25,31,-39,386,2155,1
293,26,31,-2,386,2161,1
293,27,31,35,387,2165,1
293,28,31,72,387,2162,1
293,29,31,109,387,2163,1
293,30,31,145,387,2156,1
293,31,31,182,387,2156,1
293,32,31,220,389,2160,1
293,33,31,258,390,2162,1
293,34,31,296,391,2163,1
293,35,31,334,391,2162,1
293,36,31,371,392,2158,1
293,37,31,410,393,2158,1
293,38,31,448,393,2152,1
293,39,31,487,395,2150,1
293,40,31,529,398,2160,1
293,41,31,570,400,2161,1
293,42,31,612,403,2164,1
293,43,31,656,406,2172,1
293,44,31,698,408,2171,1
293,45,31,741,411,2170,1
293,46,31,783,412,2165,1
293,47,31,831,416,2173,1
293,48,31,872,417,2160,1
293,49,31,919,420,2162,1
293,50,31,968,424,2165,1
293,51,31,1018,428,2168,1
293,52,31,1070,433,2172,1
293,53,31,1122,437,2174,1
293,0,32,-1023,452,2059,1
293,1,32,-974,447,2057,1
293,2,32,-932,446,2068,1
293,3,32,-887,443,2069,1
293,4,32,-844,440,2074,1
