Timestamp,Row,Col,x,y,z,distance,IMU_x,IMU_y,IMU_z,IMU_roll,IMU_pitch,IMU_yaw,LiDAR_x,LiDAR_y,LiDAR_z,LiDAR_roll,LiDAR_pitch,LiDAR_yaw,EKF_x,EKF_y,EKF_z,EKF_roll,EKF_pitch,EKF_yaw
86678,6,2,867.37,298.03,897.35,542,0.88,-1014.00,520.77,0.26,-0.48,-0.45,781.38,9.91,1419.66,43.39,66.70,9.84,740.35,130.38,1428.75,29.35,65.69,4.65
86678,6,3,958.36,365.03,287.89,1137,0.88,-1014.00,520.77,0.26,-0.48,-0.45,781.38,9.91,1419.66,43.39,66.70,9.84,740.35,130.38,1428.75,29.35,65.69,4.65
86678,6,4,911.43,250.08,255.97,1143,0.88,-1014.00,520.77,0.26,-0.48,-0.45,781.38,9.91,1419.66,43.39,66.70,9.84,740.35,130.38,1428.75,29.35,65.69,4.65
86678,6,5,861.77,132.40,239.18,1134,0.88,-1014.00,520.77,0.26,-0.48,-0.45,781.38,9.91,1419.66,43.39,66.70,9.84,740.35,130.38,1428.75,29.35,65.69,4.65
86678,6,6,774.77,72.75,840.83,548,0.88,-1014.00,520.77,0.26,-0.48,-0.45,781.38,9.91,1419.66,43.39,66.70,9.84,740.35,130.38,1428.75,29.35,65.69,4.65
86678,6,7,748.57,14.59,848.85,528,0.88,-1014.00,520.77,0.26,-0.48,-0.45,781.38,9.91,1419.66,43.39,66.70,9.84,740.35,130.38,1428.75,29.35,65.69,4.65
86678,7,0,969.07,734.72,418.16,1035,0.88,-1014.00,520.77,0.26,-0.48,-0.45,781.38,9.91,1419.66,43.39,66.70,9.84,740.35,130.38,1428.75,29.35,65.69,4.65
86678,7,1,833.48,382.18,891.76,536,0.88,-1014.00,520.77,0.26,-0.48,-0.45,781.38,9.91,1419.66,43.39,66.70,9.84,740.35,130.38,1428.75,29.35,65.69,4.65
86678,7,2,810.53,327.02,872.82,542,0.88,-1014.00,520.77,0.26,-0.48,-0.45,781.38,9.91,1419.66,43.39,66.70,9.84,740.35,130.38,1428.75,29.35,65.69,4.65
86678,7,3,846.77,448.71,144.16,1225,0.88,-1014.00,520.77,0.26,-0.48,-0.45,781.38,9.91,1419.66,43.39,66.70,9.84,740.35,130.38,1428.75,29.35,65.69,4.65
86678,7,4,791.75,311.85,199.97,1147,0.88,-1014.00,520.77,0.26,-0.48,-0.45,781.38,9.91,1419.66,43.39,66.70,9.84,740.35,130.38,1428.75,29.35,65.69,4.65
86678,7,5,742.87,193.61,176.93,1144,0.88,-1014.00,520.77,0.26,-0.48,-0.45,781.38,9.91,1419.66,43.39,66.70,9.84,740.35,130.38,1428.75,29.35,65.69,4.65
86678,7,6,717.13,101.85,811.56,552,0.88,-1014.00,520.77,0.26,-0.48,-0.45,781.38,9.91,1419.66,43.39,66.70,9.84,740.35,130.38,1428.75,29.35,65.69,4.65
86678,7,7,692.04,40.67,810.10,541,0.88,-1014.00,520.77,0.26,-0.48,-0.45,781.38,9.91,1419.66,43.39,66.70,9.84,740.35,130.38,1428.75,29.35,65.69,4.65
88179,0,0,1217.89,263.53,1071.49,531,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,0,1,1193.86,202.39,1058.46,531,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,0,2,1193.28,145.73,1026.41,558,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,0,3,2839.83,-86.41,-622.72,2721,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,0,4,2782.82,-378.58,-738.25,2793,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,0,5,1125.23,-27.36,989.51,558,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,0,6,1082.77,-76.12,1000.56,529,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,0,7,2352.81,-1231.34,-832.77,2675,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,1,0,1159.12,289.86,1049.94,528,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,1,1,1133.73,228.71,1038.49,526,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,1,2,1129.08,173.82,1006.91,551,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,1,3,2594.15,51.21,-796.51,2786,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,1,4,1545.83,-37.15,375.08,1289,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,1,5,1063.64,2.19,967.94,554,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,1,6,1026.60,-48.99,976.91,529,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,1,7,999.67,-107.15,969.28,523,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,2,0,1105.19,314.54,1029.36,526,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,2,1,1082.68,254.45,1014.85,528,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,2,2,1079.10,201.28,977.25,559,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,2,3,2307.28,184.76,-898.94,2769,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,2,4,1429.65,22.86,301.15,1312,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,2,5,1012.39,27.31,937.62,562,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,2,6,973.51,-23.28,955.64,528,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,2,7,950.01,-84.48,941.75,529,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,3,0,1054.21,338.48,1008.95,525,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,3,1,1032.11,278.86,993.55,528,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,3,2,1028.63,228.15,949.53,565,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,3,3,2048.66,313.73,-1023.00,2783,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,3,4,1258.84,87.47,343.31,1207,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,3,5,959.34,53.02,913.09,564,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,3,6,925.02,-0.36,928.64,534,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,3,7,897.54,-57.83,926.26,523,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,4,0,1004.06,362.02,988.90,524,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,4,1,984.01,304.27,969.01,532,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,4,2,972.70,252.66,932.43,559,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,4,3,1785.85,440.93,-1134.77,2784,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,4,4,1118.87,141.96,368.03,1130,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,4,5,905.42,78.96,892.56,562,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,4,6,874.27,24.23,908.36,533,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,4,7,848.91,-35.22,901.37,527,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,5,0,954.28,386.73,966.86,525,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,5,1,933.06,328.87,947.55,532,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,5,2,917.88,277.47,913.65,555,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,5,3,1059.55,311.97,335.58,1142,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,5,4,1012.56,194.66,314.56,1138,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,5,5,851.00,105.10,872.92,559,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,5,6,823.22,48.88,886.86,533,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,5,7,798.77,-11.67,876.95,530,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,6,0,902.65,413.02,942.99,527,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,6,1,879.59,353.60,927.17,530,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,6,2,861.76,302.90,894.33,551,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,6,3,946.99,368.07,281.68,1148,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,6,4,898.34,248.62,274.06,1131,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,6,5,795.77,131.96,845.29,563,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,6,6,770.12,74.60,865.60,532,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,6,7,746.07,12.90,850.35,534,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,7,0,951.30,740.95,413.32,1043,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,7,1,823.47,381.24,902.46,531,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,7,2,803.37,331.51,868.65,552,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,7,3,826.57,432.06,209.33,1168,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,7,4,778.57,308.15,212.75,1141,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,7,5,736.01,160.63,824.49,559,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,7,6,713.34,101.53,835.10,538,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
88179,7,7,690.97,43.23,845.88,517,-3.15,-992.14,521.02,-0.66,-0.32,1.23,741.15,125.59,1438.98,29.08,66.43,4.05,739.86,132.73,1436.31,28.76,66.14,5.19
89680,0,0,1355.98,255.56,1066.04,533,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,0,1,1335.56,194.28,1053.42,539,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,0,2,2855.14,151.29,-811.16,2743,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,0,3,2760.04,-139.40,-873.19,2774,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,0,4,2641.62,-425.65,-904.29,2769,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,0,5,1253.94,-38.53,1010.35,556,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,0,6,1217.41,-89.56,1023.45,533,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,0,7,2235.39,-1296.69,-943.44,2688,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,1,0,1293.50,280.45,1053.02,529,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,1,1,1275.12,220.59,1036.83,539,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,1,2,2543.42,284.82,-889.44,2736,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,1,3,2432.04,-2.45,-931.06,2743,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,1,4,1586.70,-65.43,337.73,1293,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,1,5,1190.20,-10.61,995.98,553,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,1,6,1155.96,-62.07,1010.76,529,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,1,7,1940.28,-1173.66,-1042.12,2705,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,2,0,1239.05,305.31,1036.02,531,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,2,1,1217.95,245.04,1022.18,538,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,2,2,2260.25,410.92,-976.45,2745,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,2,3,2146.86,123.03,-1016.55,2750,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,2,4,1451.61,-6.49,298.59,1295,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,2,5,1133.52,13.85,976.27,557,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,2,6,1102.25,-39.79,989.78,535,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,2,7,1076.47,-100.69,985.01,532,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,3,0,1184.87,328.32,1022.19,530,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,3,1,1165.66,270.01,1002.67,543,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,3,2,1986.43,533.25,-1061.93,2755,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,3,3,1880.27,245.51,-1124.92,2784,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,3,4,1292.32,56.49,353.45,1200,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,3,5,1077.69,38.04,958.87,559,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,3,6,1047.72,-15.68,976.89,533,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,3,7,1021.01,-73.34,980.21,522,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,4,0,1133.80,353.44,1003.02,535,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,4,1,1110.45,292.72,990.62,540,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,4,2,1714.11,654.93,-1146.99,2765,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,4,3,1601.04,366.14,-1196.36,2779,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,4,4,1158.80,109.99,388.41,1131,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,4,5,1021.87,62.35,943.56,559,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,4,6,995.05,6.33,957.24,538,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,4,7,969.80,-55.53,951.57,536,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,5,0,1079.15,376.08,990.09,533,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,5,1,1056.29,317.19,973.69,542,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,5,2,1435.90,778.55,-1231.60,2773,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,5,3,1094.76,280.00,347.52,1155,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,5,4,1044.70,159.87,354.00,1134,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,5,5,965.38,86.88,927.02,560,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,5,6,940.63,30.02,942.31,538,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,5,7,915.80,-30.10,943.01,530,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,6,0,1023.30,400.97,973.73,534,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,6,1,999.33,341.99,958.07,542,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,6,2,977.81,291.02,921.37,571,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,6,3,973.38,332.84,314.22,1155,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,6,4,925.45,212.46,310.90,1144,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,6,5,906.63,112.57,912.98,558,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,6,6,883.81,54.20,923.60,541,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,6,7,774.79,-163.37,271.86,1137,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,7,0,964.02,433.13,946.11,545,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,7,1,938.56,369.32,939.33,544,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
89680,7,2,891.55,518.88,266.47,1181,9.19,-1006.29,522.86,-1.74,0.44,-0.34,1001.35,136.49,1523.17,22.33,81.87,1.00,934.59,131.70,1500.39,25.00,74.38,2.31
