frame,row,col,x,y,z,is_edge,is_planar
293,28,14,88.000000,-299.000000,2731.000000,0,0
293,28,15,87.000000,-249.000000,2692.000000,0,0
293,28,16,85.000000,-200.000000,2649.000000,0,0
293,28,17,84.000000,-153.000000,2610.000000,0,0
293,28,18,83.000000,-108.000000,2578.000000,0,1
293,28,19,81.000000,-64.000000,2530.000000,0,0
293,28,20,81.000000,-21.000000,2508.000000,0,0
293,28,21,79.000000,21.000000,2457.000000,0,1
293,28,22,78.000000,61.000000,2425.000000,0,0
293,28,23,77.000000,100.000000,2385.000000,0,0
293,28,24,76.000000,138.000000,2353.000000,0,0
293,28,25,76.000000,176.000000,2327.000000,0,0
293,28,26,75.000000,213.000000,2295.000000,0,0
293,28,27,74.000000,249.000000,2274.000000,0,0
293,28,28,74.000000,285.000000,2245.000000,0,0
293,28,29,73.000000,319.000000,2216.000000,0,0
293,28,30,72.000000,354.000000,2190.000000,0,0
293,28,31,72.000000,387.000000,2162.000000,0,0
293,28,32,71.000000,420.000000,2137.000000,0,0
293,28,33,71.000000,451.000000,2103.000000,0,0
293,28,34,70.000000,481.000000,2068.000000,0,0
293,28,35,69.000000,511.000000,2037.000000,0,0
293,28,36,69.000000,545.000000,2022.000000,0,0
293,28,37,69.000000,577.000000,2002.000000,0,0
293,28,38,68.000000,608.000000,1977.000000,0,0
293,28,39,68.000000,639.000000,1956.000000,0,0
293,28,40,68.000000,667.000000,1925.000000,0,0
293,28,41,67.000000,699.000000,1907.000000,0,0
293,29,0,156.000000,-1104.000000,3007.000000,0,0
293,29,1,157.000000,-1061.000000,3057.000000,0,0
293,29,2,158.000000,-1013.000000,3096.000000,0,0
293,29,3,160.000000,-968.000000,3147.000000,0,0
293,29,4,161.000000,-918.000000,3182.000000,0,0
293,29,5,161.000000,-863.000000,3200.000000,1,0
293,29,6,159.000000,-799.000000,3182.000000,0,0
293,29,7,156.000000,-730.000000,3133.000000,0,1
293,29,8,152.000000,-658.000000,3064.000000,0,0
293,29,9,149.000000,-592.000000,3010.000000,0,0
293,29,10,145.000000,-527.000000,2943.000000,0,0
293,29,11,143.000000,-469.000000,2902.000000,0,0
293,29,12,140.000000,-409.000000,2836.000000,0,1
293,29,13,137.000000,-353.000000,2781.000000,0,0
293,29,14,134.000000,-300.000000,2733.000000,0,0
293,29,15,132.000000,-249.000000,2691.000000,0,0
293,29,16,130.000000,-201.000000,2654.000000,0,0
293,29,17,128.000000,-153.000000,2607.000000,0,0
293,29,18,126.000000,-108.000000,2578.000000,0,0
293,29,19,124.000000,-64.000000,2537.000000,0,0
293,29,20,123.000000,-21.000000,2504.000000,0,0
293,29,21,121.000000,21.000000,2464.000000,0,0
293,29,22,120.000000,61.000000,2434.000000,0,0
293,29,23,117.000000,100.000000,2388.000000,0,1
293,29,24,116.000000,138.000000,2345.000000,0,0
293,29,25,115.000000,176.000000,2329.000000,0,0
293,29,26,114.000000,214.000000,2307.000000,0,0
293,29,27,113.000000,250.000000,2276.000000,0,0
293,29,28,112.000000,285.000000,2247.000000,0,0
293,29,29,111.000000,320.000000,2218.000000,0,0
293,29,30,110.000000,355.000000,2200.000000,0,0
293,29,31,109.000000,387.000000,2163.000000,0,1
293,29,32,107.000000,418.000000,2122.000000,0,0
293,29,33,106.000000,449.000000,2092.000000,1,0
293,29,34,106.000000,484.000000,2077.000000,0,0
293,29,35,105.000000,515.000000,2052.000000,0,0
293,29,36,104.000000,547.000000,2028.000000,0,0
293,29,37,104.000000,577.000000,2001.000000,0,0
293,29,38,103.000000,608.000000,1977.000000,0,0
293,29,39,103.000000,639.000000,1954.000000,0,0
293,29,40,102.000000,669.000000,1928.000000,0,0
293,29,41,102.000000,701.000000,1909.000000,0,0
293,30,0,207.000000,-1090.000000,2965.000000,0,0
293,30,1,209.000000,-1045.000000,3008.000000,0,0
293,30,2,211.000000,-1003.000000,3062.000000,0,0
293,30,3,212.000000,-954.000000,3096.000000,0,0
293,30,4,214.000000,-911.000000,3152.000000,1,0
293,30,5,215.000000,-856.000000,3171.000000,0,0
293,30,6,213.000000,-796.000000,3166.000000,0,0
293,30,7,210.000000,-730.000000,3132.000000,0,0
293,30,8,205.000000,-660.000000,3071.000000,0,0
293,30,9,202.000000,-597.000000,3028.000000,0,0
293,30,10,196.000000,-530.000000,2954.000000,0,0
293,30,11,192.000000,-469.000000,2901.000000,0,0
293,30,12,188.000000,-410.000000,2839.000000,0,0
293,30,13,184.000000,-354.000000,2787.000000,0,0
293,30,14,181.000000,-301.000000,2741.000000,0,0
293,30,15,178.000000,-250.000000,2699.000000,0,0
293,30,16,175.000000,-202.000000,2661.000000,0,0
293,30,17,172.000000,-154.000000,2613.000000,0,0
293,30,18,169.000000,-108.000000,2575.000000,0,0
293,30,19,167.000000,-64.000000,2530.000000,0,0
293,30,20,165.000000,-21.000000,2513.000000,0,0
293,30,21,163.000000,21.000000,2467.000000,0,1
293,30,22,160.000000,61.000000,2433.000000,0,0
293,30,23,158.000000,101.000000,2395.000000,0,0
293,30,24,156.000000,139.000000,2358.000000,0,1
293,30,25,154.000000,176.000000,2319.000000,0,0
293,30,26,153.000000,214.000000,2309.000000,0,0
293,30,27,151.000000,250.000000,2275.000000,0,1
293,30,28,150.000000,286.000000,2250.000000,0,0
293,30,29,149.000000,321.000000,2225.000000,0,0
293,30,30,147.000000,354.000000,2187.000000,0,0
293,30,31,145.000000,387.000000,2156.000000,0,1
293,30,32,143.000000,417.000000,2116.000000,1,0
293,30,33,143.000000,452.000000,2104.000000,0,0
293,30,34,142.000000,485.000000,2081.000000,0,0
293,30,35,141.000000,516.000000,2051.000000,0,0
293,30,36,140.000000,548.000000,2028.000000,0,0
293,30,37,139.000000,580.000000,2008.000000,0,0
293,30,38,138.000000,610.000000,1981.000000,0,0
293,30,39,137.000000,640.000000,1955.000000,0,0
293,30,40,137.000000,672.000000,1935.000000,0,0
293,30,41,136.000000,700.000000,1904.000000,0,0
293,31,0,256.000000,-1072.000000,2913.000000,0,0
293,31,1,257.000000,-1024.000000,2945.000000,0,0
293,31,2,261.000000,-987.000000,3009.000000,0,0
293,31,3,263.000000,-942.000000,3053.000000,0,0
293,31,4,266.000000,-899.000000,3108.000000,1,0
293,31,5,267.000000,-847.000000,3134.000000,0,0
293,31,6,267.000000,-793.000000,3148.000000,0,0
293,31,7,265.000000,-732.000000,3136.000000,0,0
293,31,8,259.000000,-662.000000,3075.000000,0,0
293,31,9,255.000000,-600.000000,3041.000000,0,0
293,31,10,247.000000,-529.000000,2947.000000,0,1
293,31,11,242.000000,-469.000000,2899.000000,0,0
293,31,12,238.000000,-413.000000,2856.000000,0,0
293,31,13,233.000000,-356.000000,2800.000000,0,0
293,31,14,228.000000,-302.000000,2747.000000,0,0
293,31,15,224.000000,-251.000000,2697.000000,0,0
293,31,16,220.000000,-202.000000,2658.000000,0,0
293,31,17,217.000000,-155.000000,2621.000000,0,0
293,31,18,213.000000,-108.000000,2576.000000,0,0
293,31,19,210.000000,-64.000000,2544.000000,0,0
293,31,20,207.000000,-21.000000,2507.000000,0,1
293,31,21,204.000000,21.000000,2463.000000,0,0
293,31,22,202.000000,61.000000,2433.000000,0,0
293,31,23,199.000000,101.000000,2398.000000,0,0
293,31,24,196.000000,139.000000,2361.000000,0,0
293,31,25,193.000000,176.000000,2324.000000,0,0
293,31,26,192.000000,214.000000,2299.000000,0,0
293,31,27,191.000000,251.000000,2280.000000,0,0
293,31,28,189.000000,287.000000,2253.000000,0,0
293,31,29,186.000000,320.000000,2215.000000,0,1
293,31,30,184.000000,353.000000,2178.000000,0,0
293,31,31,182.000000,387.000000,2156.000000,0,0
293,31,32,181.000000,421.000000,2135.000000,0,0
293,31,33,180.000000,454.000000,2110.000000,0,0
293,31,34,179.000000,487.000000,2086.000000,0,0
293,31,35,177.000000,517.000000,2055.000000,0,0
293,31,36,175.000000,547.000000,2023.000000,0,0
293,31,37,175.000000,580.000000,2005.000000,0,0
293,31,38,174.000000,612.000000,1983.000000,0,1
293,31,39,172.000000,639.000000,1949.000000,0,0
293,31,40,172.000000,673.000000,1936.000000,0,0
293,31,41,170.000000,700.000000,1901.000000,0,0
293,32,0,304.000000,-1055.000000,2862.000000,0,0
293,32,1,307.000000,-1015.000000,2913.000000,0,0
293,32,2,312.000000,-979.000000,2981.000000,0,0
293,32,3,313.000000,-930.000000,3009.000000,0,0
293,32,4,316.000000,-885.000000,3054.000000,0,1
293,32,5,319.000000,-839.000000,3099.000000,0,0
293,32,6,320.000000,-788.000000,3123.000000,1,0
293,32,7,318.000000,-730.000000,3121.000000,0,0
293,32,8,312.000000,-663.000000,3075.000000,0,0
293,32,9,306.000000,-598.000000,3026.000000,0,0
293,32,10,299.000000,-532.000000,2961.000000,0,0
293,32,11,293.000000,-473.000000,2914.000000,0,0
293,32,12,287.000000,-414.000000,2859.000000,0,1
293,32,13,280.000000,-356.000000,2794.000000,0,0
293,32,14,275.000000,-303.000000,2752.000000,0,0
293,32,15,271.000000,-252.000000,2707.000000,0,0
293,32,16,266.000000,-202.000000,2662.000000,0,0
293,32,17,261.000000,-155.000000,2619.000000,0,0
293,32,18,258.000000,-109.000000,2587.000000,0,0
293,32,19,253.000000,-64.000000,2541.000000,0,0
293,32,20,250.000000,-21.000000,2505.000000,0,0
293,32,21,247.000000,21.000000,2475.000000,0,0
293,32,22,243.000000,62.000000,2436.000000,0,0
293,32,23,240.000000,101.000000,2404.000000,0,0
293,32,24,237.000000,140.000000,2368.000000,0,0
293,32,25,234.000000,177.000000,2330.000000,0,0
293,32,26,231.000000,214.000000,2301.000000,0,0
293,32,27,229.000000,251.000000,2274.000000,0,0
293,32,28,227.000000,286.000000,2246.000000,0,0
293,32,29,223.000000,319.000000,2206.000000,0,1
293,32,30,221.000000,353.000000,2176.000000,0,0
293,32,31,220.000000,389.000000,2160.000000,0,0
293,32,32,218.000000,422.000000,2136.000000,0,0
293,32,33,217.000000,455.000000,2110.000000,0,0
293,32,34,215.000000,487.000000,2084.000000,0,0
293,32,35,213.000000,518.000000,2052.000000,0,0
293,32,36,211.000000,549.000000,2028.000000,0,0
293,32,37,211.000000,584.000000,2014.000000,0,1
293,32,38,208.000000,611.000000,1977.000000,0,0
293,32,39,208.000000,643.000000,1958.000000,0,0
293,32,40,206.000000,671.000000,1927.000000,0,0
293,32,41,203.000000,696.000000,1889.000000,0,0
293,33,0,350.000000,-1040.000000,2815.000000,0,0
293,33,1,354.000000,-1000.000000,2865.000000,0,0
293,33,2,357.000000,-958.000000,2909.000000,0,0
293,33,3,362.000000,-920.000000,2971.000000,0,0
293,33,4,364.000000,-871.000000,3001.000000,0,0
293,33,5,367.000000,-826.000000,3045.000000,0,1
293,33,6,371.000000,-781.000000,3090.000000,0,0
293,33,7,370.000000,-725.000000,3095.000000,1,0
293,33,8,365.000000,-662.000000,3064.000000,0,0
293,33,9,359.000000,-599.000000,3024.000000,0,0
293,33,10,351.000000,-534.000000,2963.000000,0,0
293,33,11,344.000000,-474.000000,2919.000000,0,0
293,33,12,336.000000,-414.000000,2856.000000,0,0
293,33,13,331.000000,-359.000000,2816.000000,0,0
293,33,14,324.000000,-305.000000,2762.000000,0,0
293,33,15,318.000000,-253.000000,2714.000000,0,0
293,33,16,311.000000,-202.000000,2657.000000,0,0
293,33,17,306.000000,-155.000000,2615.000000,0,0
293,33,18,300.000000,-109.000000,2571.000000,0,0
293,33,19,296.000000,-64.000000,2534.000000,0,0
293,33,20,292.000000,-21.000000,2498.000000,0,0
293,33,21,288.000000,21.000000,2467.000000,0,0
293,33,22,285.000000,62.000000,2442.000000,0,0
293,33,23,281.000000,101.000000,2399.000000,0,1
293,33,24,277.000000,140.000000,2365.000000,0,0
293,33,25,274.000000,178.000000,2333.000000,0,0
293,33,26,270.000000,214.000000,2299.000000,0,0
293,33,27,266.000000,250.000000,2261.000000,0,0
293,33,28,264.000000,285.000000,2231.000000,0,0
293,33,29,263.000000,322.000000,2217.000000,0,0
293,33,30,260.000000,356.000000,2189.000000,0,1
293,33,31,258.000000,390.000000,2162.000000,0,0
293,33,32,256.000000,424.000000,2143.000000,0,0
293,33,33,253.000000,456.000000,2109.000000,0,0
293,33,34,252.000000,489.000000,2088.000000,0,0
293,33,35,249.000000,519.000000,2052.000000,0,0
293,33,36,248.000000,552.000000,2032.000000,0,0
293,33,37,246.000000,584.000000,2010.000000,0,0
293,33,38,244.000000,613.000000,1978.000000,0,0
293,33,39,241.000000,639.000000,1940.000000,0,1
293,33,40,238.000000,666.000000,1906.000000,0,0
293,33,41,238.000000,700.000000,1894.000000,0,0
293,34,0,396.000000,-1028.000000,2776.000000,0,0
293,34,1,401.000000,-989.000000,2826.000000,0,0
293,34,2,405.000000,-948.000000,2872.000000,0,0
293,34,3,409.000000,-907.000000,2924.000000,0,0
293,34,4,412.000000,-862.000000,2961.000000,0,0
293,34,5,418.000000,-820.000000,3016.000000,0,1
293,34,6,420.000000,-773.000000,3051.000000,0,0
293,34,7,422.000000,-721.000000,3072.000000,1,0
293,34,8,418.000000,-663.000000,3061.000000,0,0
293,34,9,409.000000,-596.000000,3005.000000,0,0
293,34,10,403.000000,-537.000000,2971.000000,0,0
293,34,11,394.000000,-474.000000,2911.000000,0,0
293,34,12,388.000000,-417.000000,2869.000000,0,0
293,34,13,379.000000,-360.000000,2814.000000,0,1
293,34,14,371.000000,-305.000000,2756.000000,0,0
293,34,15,365.000000,-254.000000,2715.000000,0,0
293,34,16,357.000000,-203.000000,2661.000000,0,1
293,34,17,351.000000,-155.000000,2616.000000,0,0
293,34,18,346.000000,-109.000000,2582.000000,0,0
293,34,19,341.000000,-65.000000,2544.000000,0,0
293,34,20,337.000000,-21.000000,2512.000000,0,0
293,34,21,331.000000,21.000000,2472.000000,0,0
293,34,22,326.000000,62.000000,2434.000000,0,0
293,34,23,322.000000,101.000000,2396.000000,0,0
293,34,24,318.000000,140.000000,2368.000000,0,0
293,34,25,314.000000,178.000000,2335.000000,0,0
293,34,26,310.000000,215.000000,2301.000000,0,1
293,34,27,304.000000,249.000000,2253.000000,1,0
293,34,28,302.000000,286.000000,2233.000000,0,0
293,34,29,301.000000,322.000000,2213.000000,0,0
293,34,30,299.000000,357.000000,2192.000000,0,0
293,34,31,296.000000,391.000000,2163.000000,0,0
293,34,32,293.000000,424.000000,2134.000000,0,0
293,34,33,291.000000,457.000000,2109.000000,0,0
293,34,34,288.000000,489.000000,2084.000000,0,0
293,34,35,285.000000,520.000000,2052.000000,0,0
293,34,36,284.000000,553.000000,2033.000000,0,0
293,34,37,281.000000,582.000000,1998.000000,0,0
293,34,38,278.000000,610.000000,1966.000000,0,0
293,34,39,275.000000,638.000000,1932.000000,1,0
293,34,40,275.000000,672.000000,1919.000000,0,0
293,34,41,274.000000,705.000000,1903.000000,0,0
293,35,0,443.000000,-1019.000000,2746.000000,0,0
293,35,1,447.000000,-980.000000,2793.000000,0,0
293,35,2,453.000000,-941.000000,2843.000000,0,0
293,35,3,456.000000,-897.000000,2883.000000,0,0
293,35,4,460.000000,-853.000000,2924.000000,0,0
293,35,5,464.000000,-809.000000,2968.000000,0,0
293,35,6,469.000000,-764.000000,3009.000000,0,0
293,35,7,472.000000,-716.000000,3041.000000,0,0
293,35,8,471.000000,-662.000000,3049.000000,1,0
293,35,9,464.000000,-600.000000,3014.000000,0,0
293,35,10,456.000000,-539.000000,2975.000000,0,0
293,35,11,449.000000,-479.000000,2933.000000,0,0
293,35,12,439.000000,-419.000000,2878.000000,0,0
293,35,13,431.000000,-363.000000,2832.000000,0,0
293,35,14,421.000000,-308.000000,2772.000000,0,0
293,35,15,414.000000,-256.000000,2732.000000,0,0
293,35,16,406.000000,-205.000000,2680.000000,0,1
293,35,17,398.000000,-156.000000,2630.000000,0,0
293,35,18,393.000000,-110.000000,2595.000000,0,0
293,35,19,386.000000,-65.000000,2554.000000,0,1
293,35,20,379.000000,-21.000000,2508.000000,0,0
293,35,21,374.000000,21.000000,2474.000000,0,0
293,35,22,369.000000,62.000000,2437.000000,0,0
293,35,23,366.000000,102.000000,2412.000000,0,0
293,35,24,360.000000,141.000000,2372.000000,0,0
293,35,25,355.000000,179.000000,2337.000000,0,0
293,35,26,351.000000,216.000000,2303.000000,0,0
293,35,27,345.000000,251.000000,2264.000000,0,1
293,35,28,340.000000,286.000000,2226.000000,1,0
293,35,29,339.000000,322.000000,2208.000000,0,0
293,35,30,337.000000,358.000000,2193.000000,0,0
293,35,31,334.000000,391.000000,2162.000000,0,1
293,35,32,329.000000,423.000000,2125.000000,0,0
293,35,33,328.000000,458.000000,2109.000000,0,0
293,35,34,326.000000,491.000000,2086.000000,0,0
293,35,35,323.000000,523.000000,2058.000000,0,0
293,35,36,319.000000,552.000000,2025.000000,0,0
293,35,37,316.000000,582.000000,1993.000000,0,0
293,35,38,313.000000,610.000000,1961.000000,1,0
293,35,39,313.000000,646.000000,1951.000000,0,0
293,35,40,311.000000,676.000000,1926.000000,0,0
293,35,41,310.000000,709.000000,1908.000000,0,0
293,36,0,487.000000,-1007.000000,2703.000000,0,0
293,36,1,493.000000,-970.000000,2755.000000,0,0
293,36,2,498.000000,-930.000000,2803.000000,0,0
293,36,3,502.000000,-887.000000,2843.000000,0,0
293,36,4,507.000000,-845.000000,2886.000000,0,0
293,36,5,511.000000,-800.000000,2925.000000,0,0
293,36,6,516.000000,-757.000000,2972.000000,0,0
293,36,7,520.000000,-709.000000,3003.000000,0,0
293,36,8,520.000000,-657.000000,3020.000000,1,0
293,36,9,518.000000,-602.000000,3019.000000,0,0
293,36,10,509.000000,-540.000000,2973.000000,0,0
293,36,11,501.000000,-481.000000,2935.000000,0,0
293,36,12,490.000000,-421.000000,2879.000000,0,1
293,36,13,480.000000,-364.000000,2830.000000,0,0
293,36,14,472.000000,-310.000000,2786.000000,0,0
293,36,15,462.000000,-256.000000,2729.000000,0,0
293,36,16,453.000000,-206.000000,2682.000000,0,0
293,36,17,443.000000,-157.000000,2625.000000,0,0
293,36,18,437.000000,-110.000000,2590.000000,0,0
293,36,19,432.000000,-65.000000,2558.000000,0,0
293,36,20,425.000000,-21.000000,2517.000000,0,0
293,36,21,419.000000,21.000000,2483.000000,0,0
293,36,22,413.000000,62.000000,2446.000000,0,0
293,36,23,408.000000,103.000000,2415.000000,0,0
293,36,24,401.000000,141.000000,2368.000000,0,0
293,36,25,396.000000,179.000000,2336.000000,0,0
293,36,26,392.000000,217.000000,2311.000000,0,0
293,36,27,387.000000,253.000000,2274.000000,0,1
293,36,28,382.000000,288.000000,2238.000000,0,0
293,36,29,377.000000,323.000000,2208.000000,0,0
293,36,30,376.000000,359.000000,2193.000000,0,0
293,36,31,371.000000,392.000000,2158.000000,0,1
293,36,32,369.000000,426.000000,2134.000000,0,0
293,36,33,367.000000,461.000000,2116.000000,0,0
293,36,34,362.000000,491.000000,2081.000000,0,1
293,36,35,358.000000,521.000000,2046.000000,0,0
293,36,36,354.000000,550.000000,2011.000000,0,0
293,36,37,353.000000,584.000000,1996.000000,0,0
293,36,38,352.000000,618.000000,1980.000000,0,0
293,36,39,350.000000,650.000000,1957.000000,0,0
293,36,40,348.000000,680.000000,1931.000000,0,0
293,36,41,346.000000,710.000000,1907.000000,0,0
293,37,0,531.000000,-998.000000,2670.000000,0,0
293,37,1,535.000000,-957.000000,2711.000000,0,0
293,37,2,541.000000,-917.000000,2754.000000,0,0
293,37,3,545.000000,-876.000000,2796.000000,0,0
293,37,4,550.000000,-833.000000,2837.000000,0,1
293,37,5,559.000000,-795.000000,2896.000000,0,0
293,37,6,560.000000,-745.000000,2915.000000,0,0
293,37,7,567.000000,-703.000000,2967.000000,0,0
293,37,8,570.000000,-654.000000,2994.000000,0,0
293,37,9,568.000000,-600.000000,2997.000000,1,0
293,37,10,560.000000,-540.000000,2963.000000,0,0
293,37,11,552.000000,-482.000000,2932.000000,0,0
293,37,12,543.000000,-424.000000,2891.000000,0,1
293,37,13,529.000000,-364.000000,2821.000000,0,0
293,37,14,522.000000,-311.000000,2790.000000,0,0
293,37,15,512.000000,-258.000000,2741.000000,0,0
293,37,16,502.000000,-207.000000,2687.000000,0,0
293,37,17,491.000000,-157.000000,2631.000000,0,0
293,37,18,484.000000,-111.000000,2597.000000,0,0
293,37,19,477.000000,-65.000000,2558.000000,0,0
293,37,20,468.000000,-21.000000,2515.000000,0,0
293,37,21,461.000000,21.000000,2473.000000,0,0
293,37,22,455.000000,62.000000,2440.000000,0,0
293,37,23,448.000000,102.000000,2398.000000,0,0
293,37,24,443.000000,142.000000,2372.000000,0,0
293,37,25,439.000000,181.000000,2345.000000,0,0
293,37,26,433.000000,218.000000,2309.000000,0,0
293,37,27,429.000000,255.000000,2284.000000,0,0
293,37,28,423.000000,290.000000,2245.000000,0,1
293,37,29,416.000000,323.000000,2204.000000,0,0
293,37,30,413.000000,359.000000,2183.000000,0,0
293,37,31,410.000000,393.000000,2158.000000,0,0
293,37,32,407.000000,428.000000,2136.000000,0,0
293,37,33,405.000000,462.000000,2114.000000,0,1
293,37,34,398.000000,490.000000,2069.000000,1,0
293,37,35,397.000000,526.000000,2056.000000,0,0
293,37,36,395.000000,558.000000,2034.000000,0,0
293,37,37,392.000000,590.000000,2008.000000,0,0
293,37,38,389.000000,621.000000,1982.000000,0,0
293,37,39,386.000000,651.000000,1954.000000,0,0
293,37,40,384.000000,683.000000,1932.000000,0,0
293,37,41,381.000000,711.000000,1903.000000,0,0
293,38,0,570.000000,-981.000000,2616.000000,0,0
293,38,1,579.000000,-948.000000,2674.000000,0,0
293,38,2,584.000000,-907.000000,2715.000000,0,0
293,38,3,591.000000,-869.000000,2764.000000,0,1
293,38,4,598.000000,-829.000000,2813.000000,0,0
293,38,5,602.000000,-785.000000,2848.000000,0,0
293,38,6,608.000000,-741.000000,2888.000000,0,0
293,38,7,613.000000,-696.000000,2928.000000,0,0
293,38,8,619.000000,-651.000000,2970.000000,0,0
293,38,9,622.000000,-601.000000,2992.000000,1,0
293,38,10,616.000000,-544.000000,2977.000000,0,0
293,38,11,606.000000,-484.000000,2936.000000,0,0
293,38,12,597.000000,-427.000000,2902.000000,0,0
293,38,13,586.000000,-369.000000,2851.000000,0,1
293,38,14,573.000000,-313.000000,2795.000000,0,0
293,38,15,562.000000,-260.000000,2745.000000,0,0
293,38,16,550.000000,-208.000000,2691.000000,0,0
293,38,17,542.000000,-159.000000,2654.000000,0,0
293,38,18,532.000000,-112.000000,2607.000000,0,0
293,38,19,524.000000,-66.000000,2568.000000,0,0
293,38,20,514.000000,-22.000000,2518.000000,0,1
293,38,21,505.000000,21.000000,2476.000000,0,0
293,38,22,500.000000,63.000000,2447.000000,0,0
293,38,23,493.000000,103.000000,2412.000000,0,0
293,38,24,487.000000,143.000000,2379.000000,0,0
293,38,25,480.000000,181.000000,2343.000000,0,0
293,38,26,474.000000,218.000000,2310.000000,0,0
293,38,27,470.000000,256.000000,2284.000000,0,0
293,38,28,464.000000,292.000000,2252.000000,0,0
293,38,29,458.000000,326.000000,2213.000000,0,0
293,38,30,452.000000,360.000000,2182.000000,0,0
293,38,31,448.000000,393.000000,2152.000000,0,0
293,38,32,444.000000,427.000000,2125.000000,0,0
293,38,33,440.000000,460.000000,2097.000000,1,0
293,38,34,438.000000,495.000000,2081.000000,0,0
293,38,35,436.000000,529.000000,2062.000000,0,0
293,38,36,434.000000,562.000000,2041.000000,0,1
293,38,37,429.000000,591.000000,2006.000000,0,0
293,38,38,427.000000,624.000000,1986.000000,0,0
293,38,39,424.000000,655.000000,1958.000000,0,0
293,38,40,420.000000,685.000000,1932.000000,0,0
293,38,41,418.000000,716.000000,1908.000000,0,0
293,39,0,616.000000,-977.000000,2595.000000,0,0
293,39,1,621.000000,-938.000000,2637.000000,0,0
293,39,2,625.000000,-896.000000,2671.000000,0,0
293,39,3,632.000000,-857.000000,2717.000000,0,0
293,39,4,639.000000,-817.000000,2761.000000,0,0
293,39,5,646.000000,-776.000000,2805.000000,0,0
293,39,6,651.000000,-732.000000,2844.000000,0,0
293,39,7,657.000000,-688.000000,2883.000000,0,0
293,39,8,664.000000,-644.000000,2926.000000,1,0
293,39,9,668.000000,-595.000000,2952.000000,0,0
293,39,10,666.000000,-542.000000,2954.000000,1,0
293,39,11,659.000000,-485.000000,2931.000000,1,0
293,39,12,650.000000,-428.000000,2901.000000,0,0
293,39,13,637.000000,-370.000000,2847.000000,0,1
293,39,14,625.000000,-315.000000,2803.000000,0,0
293,39,15,617.000000,-263.000000,2771.000000,0,0
293,39,16,601.000000,-209.000000,2700.000000,0,1
293,39,17,591.000000,-160.000000,2658.000000,0,0
293,39,18,579.000000,-112.000000,2607.000000,0,0
293,39,19,570.000000,-66.000000,2569.000000,0,0
293,39,20,560.000000,-22.000000,2524.000000,0,1
293,39,21,551.000000,21.000000,2480.000000,0,0
293,39,22,544.000000,63.000000,2450.000000,0,0
293,39,23,536.000000,104.000000,2409.000000,0,0
293,39,24,529.000000,143.000000,2376.000000,0,0
293,39,25,524.000000,182.000000,2348.000000,0,0
293,39,26,518.000000,220.000000,2318.000000,0,0
293,39,27,511.000000,257.000000,2282.000000,0,0
293,39,28,505.000000,293.000000,2251.000000,0,0
293,39,29,500.000000,328.000000,2222.000000,0,0
293,39,30,491.000000,360.000000,2176.000000,0,0
293,39,31,487.000000,395.000000,2150.000000,0,0
293,39,32,485.000000,430.000000,2134.000000,0,0
293,39,33,482.000000,465.000000,2111.000000,0,0
293,39,34,481.000000,501.000000,2098.000000,0,0
293,39,35,474.000000,531.000000,2061.000000,0,0
293,39,36,474.000000,567.000000,2049.000000,0,0
293,39,37,468.000000,596.000000,2012.000000,0,1
293,39,38,466.000000,628.000000,1991.000000,0,0
293,39,39,462.000000,659.000000,1964.000000,0,0
293,39,40,458.000000,689.000000,1936.000000,0,0
293,39,41,457.000000,721.000000,1915.000000,0,0
293,40,0,655.000000,-965.000000,2551.000000,0,0
293,40,1,663.000000,-929.000000,2598.000000,0,0
293,40,2,669.000000,-890.000000,2640.000000,0,0
293,40,3,674.000000,-848.000000,2677.000000,0,0
293,40,4,679.000000,-806.000000,2712.000000,0,0
293,40,5,687.000000,-766.000000,2757.000000,0,0
293,40,6,693.000000,-722.000000,2793.000000,0,0
293,40,7,702.000000,-682.000000,2844.000000,0,1
293,40,8,709.000000,-638.000000,2886.000000,0,0
293,40,9,715.000000,-591.000000,2920.000000,0,0
293,40,10,715.000000,-541.000000,2933.000000,1,0
293,40,11,710.000000,-486.000000,2921.000000,0,0
293,40,12,701.000000,-429.000000,2890.000000,0,0
293,40,13,688.000000,-371.000000,2844.000000,0,1
293,40,14,675.000000,-316.000000,2795.000000,0,0
293,40,15,667.000000,-264.000000,2767.000000,0,0
293,40,16,654.000000,-212.000000,2718.000000,0,0
293,40,17,642.000000,-162.000000,2670.000000,0,0
293,40,18,629.000000,-113.000000,2617.000000,0,0
293,40,19,618.000000,-67.000000,2574.000000,0,0
293,40,20,609.000000,-22.000000,2535.000000,0,0
293,40,21,596.000000,21.000000,2482.000000,0,0
293,40,22,588.000000,63.000000,2447.000000,0,0
293,40,23,582.000000,104.000000,2418.000000,0,0
293,40,24,574.000000,144.000000,2383.000000,0,0
293,40,25,567.000000,183.000000,2351.000000,0,0
293,40,26,560.000000,221.000000,2316.000000,0,0
293,40,27,552.000000,257.000000,2280.000000,0,0
293,40,28,547.000000,295.000000,2256.000000,0,0
293,40,29,541.000000,330.000000,2225.000000,0,1
293,40,30,534.000000,364.000000,2188.000000,0,0
293,40,31,529.000000,398.000000,2160.000000,0,0
293,40,32,528.000000,435.000000,2147.000000,1,0
293,40,33,523.000000,469.000000,2122.000000,0,0
293,40,34,520.000000,503.000000,2099.000000,0,0
293,40,35,514.000000,534.000000,2065.000000,0,0
293,40,36,511.000000,568.000000,2044.000000,0,0
